20230815_060340 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3774917022.297	9.000	10.000	25.426	14.125	10.032	10.181	10.072	10.378	15.707	9.888	9.655	25.447	25.467	3.60437
3774917024.316	9.000	10.000	25.424	14.125	10.155	10.388	10.330	10.480	15.708	10.202	10.098	25.439	25.466	3.60437
3774917026.337	9.000	10.000	25.366	14.127	10.697	11.034	11.137	10.868	15.708	11.151	11.259	25.397	25.517	3.60434
3774917028.307	9.000	10.000	25.240	14.125	11.529	11.938	12.243	11.498	15.706	12.411	12.680	25.318	25.521	3.60430
3774917030.346	12.000	11.000	25.096	14.128	12.510	12.959	13.472	12.275	15.709	13.752	14.133	25.214	25.371	3.60425
3774917032.315	12.000	11.000	24.968	14.140	13.546	14.018	14.728	13.123	15.716	15.063	15.530	25.108	25.413	3.60419
3774917034.308	12.000	11.000	24.862	14.151	14.597	15.079	15.978	14.006	15.722	16.320	16.855	25.010	25.447	3.60414
3774917036.347	12.000	11.000	24.782	14.169	15.643	16.122	17.196	14.899	15.735	17.512	18.111	24.926	25.421	3.60408
3774917038.321	12.000	11.000	24.725	14.196	16.645	17.116	18.343	15.770	15.753	18.619	19.273	24.861	25.499	3.60402
3774917040.318	12.000	11.000	24.677	14.225	17.628	18.088	19.456	16.636	15.771	19.680	20.383	24.806	25.512	3.60396
3774917042.324	12.000	11.000	24.641	14.259	18.593	19.041	20.537	17.501	15.793	20.706	21.453	24.764	25.502	3.60389
3774917044.273	12.000	11.000	24.622	14.303	19.525	19.959	21.567	18.345	15.822	21.681	22.466	24.734	25.535	3.60383
3774917046.326	12.000	11.000	24.606	14.355	20.453	20.874	22.582	19.195	15.856	22.644	23.465	24.712	25.688	3.60376
3774917048.328	12.000	11.000	24.594	14.409	21.325	21.730	23.530	20.005	15.891	23.543	24.394	24.691	25.828	3.60370
3774917050.304	12.000	11.000	24.584	14.467	22.189	22.576	24.459	20.810	15.928	24.422	25.304	24.677	25.855	3.60362
3774917052.311	24.000	23.000	24.579	14.536	23.027	23.399	25.355	21.598	15.974	25.273	26.183	24.670	25.939	3.60356
3774917054.281	24.000	23.000	24.577	14.612	23.853	24.207	26.231	22.379	16.022	26.105	27.042	24.663	26.194	3.60349
3774917056.290	24.000	23.000	24.574	14.694	24.653	24.993	27.077	23.143	16.075	26.913	27.871	24.662	26.228	3.60342
3774917058.341	24.000	23.000	24.574	14.777	25.430	25.754	27.888	23.887	16.129	27.693	28.669	24.661	26.244	3.60335
3774917060.327	24.000	23.000	24.573	14.870	26.205	26.473	28.691	24.617	16.189	28.403	29.449	24.660	26.084	3.60329
3774917062.307	24.000	23.000	24.580	14.965	26.850	26.964	29.301	25.196	16.252	28.800	29.959	24.668	25.885	3.60323
3774917064.293	24.000	23.000	24.605	15.071	27.307	27.242	29.650	25.628	16.322	28.892	30.116	24.694	25.715	3.60317
3774917066.273	24.000	23.000	24.650	15.177	27.533	27.353	29.727	25.915	16.391	28.788	29.965	24.731	25.536	3.60313
